"timestamp [UTC]",message,severityLevel,itemType,customDimensions,customMeasurements,"operation_Name","operation_Id","operation_ParentId","operation_SyntheticSource","session_Id","user_Id","user_AuthenticatedId","user_AccountId","application_Version","client_Type","client_Model","client_OS","client_IP","client_City","client_StateOrProvince","client_CountryOrRegion","client_Browser","cloud_RoleName","cloud_RoleInstance",appId,appName,iKey,sdkVersion,itemId,itemCount,"_ResourceId"
"6/26/2025, 1:32:47.179 PM","Initializing function HTTP routes
No HTTP routes mapped",1,trace,"{""prop__{OriginalFormat}"":""Initializing function HTTP routes\nNo HTTP routes mapped"",""ProcessId"":""54"",""HostInstanceId"":""1754472d-7670-4bd6-a122-00eba61db46b"",""LogLevel"":""Information"",""Category"":""Microsoft.Azure.WebJobs.Script.WebHost.WebScriptHostHttpRoutesManager""}",,,,,,,,,,,PC,,,"0.0.0.0",,,,,"mdftoparquet-demolake1","A4355765-638865407720972604","5400f38e-7d26-4943-aa35-0bf797d2e5b3","/subscriptions/714b7bef-30a3-4e30-9b9f-7a1dcd5f7c7e/resourcegroups/terraform-group-7/providers/microsoft.insights/components/appinsights-demolake1","0bb99df7-82bd-46e3-8e97-b1496082273f","azurefunctions: 4.1039.500.1","26ed5af1-5292-11f0-9fa3-6045bd160cfa",1,"/subscriptions/714b7bef-30a3-4e30-9b9f-7a1dcd5f7c7e/resourcegroups/terraform-group-7/providers/microsoft.insights/components/appinsights-demolake1"
"6/26/2025, 1:32:47.168 PM","Found the following functions:
Host.Functions.ProcessMdfToParquet",1,trace,"{""prop__{OriginalFormat}"":""Found the following functions:\nHost.Functions.ProcessMdfToParquet"",""ProcessId"":""54"",""HostInstanceId"":""1754472d-7670-4bd6-a122-00eba61db46b"",""LogLevel"":""Information"",""Category"":""Host.Startup""}",,,,,,,,,,,PC,,,"0.0.0.0",,,,,"mdftoparquet-demolake1","A4355765-638865407720972604","5400f38e-7d26-4943-aa35-0bf797d2e5b3","/subscriptions/714b7bef-30a3-4e30-9b9f-7a1dcd5f7c7e/resourcegroups/terraform-group-7/providers/microsoft.insights/components/appinsights-demolake1","0bb99df7-82bd-46e3-8e97-b1496082273f","azurefunctions: 4.1039.500.1","26ed5af0-5292-11f0-9fa3-6045bd160cfa",1,"/subscriptions/714b7bef-30a3-4e30-9b9f-7a1dcd5f7c7e/resourcegroups/terraform-group-7/providers/microsoft.insights/components/appinsights-demolake1"
"6/26/2025, 1:32:47.136 PM","Generating 1 job function(s)",1,trace,"{""ProcessId"":""54"",""HostInstanceId"":""1754472d-7670-4bd6-a122-00eba61db46b"",""prop__{OriginalFormat}"":""Generating 1 job function(s)"",""LogLevel"":""Information"",""Category"":""Host.Startup""}",,,,,,,,,,,PC,,,"0.0.0.0",,,,,"mdftoparquet-demolake1","A4355765-638865407720972604","5400f38e-7d26-4943-aa35-0bf797d2e5b3","/subscriptions/714b7bef-30a3-4e30-9b9f-7a1dcd5f7c7e/resourcegroups/terraform-group-7/providers/microsoft.insights/components/appinsights-demolake1","0bb99df7-82bd-46e3-8e97-b1496082273f","azurefunctions: 4.1039.500.1","26ed5aef-5292-11f0-9fa3-6045bd160cfa",1,"/subscriptions/714b7bef-30a3-4e30-9b9f-7a1dcd5f7c7e/resourcegroups/terraform-group-7/providers/microsoft.insights/components/appinsights-demolake1"
"6/26/2025, 1:32:47.136 PM","Worker process started and initialized.",1,trace,"{""ProcessId"":""54"",""HostInstanceId"":""1754472d-7670-4bd6-a122-00eba61db46b"",""prop__{OriginalFormat}"":""Worker process started and initialized."",""LogLevel"":""Information"",""Category"":""Microsoft.Azure.WebJobs.Script.Workers.Rpc.RpcFunctionInvocationDispatcher""}",,,,,,,,,,,PC,,,"0.0.0.0",,,,,"mdftoparquet-demolake1","A4355765-638865407720972604","5400f38e-7d26-4943-aa35-0bf797d2e5b3","/subscriptions/714b7bef-30a3-4e30-9b9f-7a1dcd5f7c7e/resourcegroups/terraform-group-7/providers/microsoft.insights/components/appinsights-demolake1","0bb99df7-82bd-46e3-8e97-b1496082273f","azurefunctions: 4.1039.500.1","26ed5aee-5292-11f0-9fa3-6045bd160cfa",1,"/subscriptions/714b7bef-30a3-4e30-9b9f-7a1dcd5f7c7e/resourcegroups/terraform-group-7/providers/microsoft.insights/components/appinsights-demolake1"
"6/26/2025, 1:32:47.123 PM","1 functions loaded",1,trace,"{""ProcessId"":""54"",""HostInstanceId"":""1754472d-7670-4bd6-a122-00eba61db46b"",""prop__{OriginalFormat}"":""{count} functions loaded"",""prop__count"":""1"",""LogLevel"":""Information"",""EventId"":""315"",""Category"":""Host.Startup"",""EventName"":""FunctionMetadataManagerFunctionsLoaded""}",,,,,,,,,,,PC,,,"0.0.0.0",,,,,"mdftoparquet-demolake1","A4355765-638865407720972604","5400f38e-7d26-4943-aa35-0bf797d2e5b3","/subscriptions/714b7bef-30a3-4e30-9b9f-7a1dcd5f7c7e/resourcegroups/terraform-group-7/providers/microsoft.insights/components/appinsights-demolake1","0bb99df7-82bd-46e3-8e97-b1496082273f","azurefunctions: 4.1039.500.1","26ed5aed-5292-11f0-9fa3-6045bd160cfa",1,"/subscriptions/714b7bef-30a3-4e30-9b9f-7a1dcd5f7c7e/resourcegroups/terraform-group-7/providers/microsoft.insights/components/appinsights-demolake1"
"6/26/2025, 1:32:47.122 PM","0 functions found (Custom)",1,trace,"{""prop__provider"":""Custom"",""ProcessId"":""54"",""HostInstanceId"":""1754472d-7670-4bd6-a122-00eba61db46b"",""prop__{OriginalFormat}"":""{count} functions found ({provider})"",""prop__count"":""0"",""LogLevel"":""Information"",""EventId"":""327"",""Category"":""Host.Startup"",""EventName"":""FunctionsReturnedByProvider""}",,,,,,,,,,,PC,,,"0.0.0.0",,,,,"mdftoparquet-demolake1","A4355765-638865407720972604","5400f38e-7d26-4943-aa35-0bf797d2e5b3","/subscriptions/714b7bef-30a3-4e30-9b9f-7a1dcd5f7c7e/resourcegroups/terraform-group-7/providers/microsoft.insights/components/appinsights-demolake1","0bb99df7-82bd-46e3-8e97-b1496082273f","azurefunctions: 4.1039.500.1","26ed5aec-5292-11f0-9fa3-6045bd160cfa",1,"/subscriptions/714b7bef-30a3-4e30-9b9f-7a1dcd5f7c7e/resourcegroups/terraform-group-7/providers/microsoft.insights/components/appinsights-demolake1"
"6/26/2025, 1:32:47.122 PM","Reading functions metadata (Custom)",1,trace,"{""prop__provider"":""Custom"",""ProcessId"":""54"",""HostInstanceId"":""1754472d-7670-4bd6-a122-00eba61db46b"",""prop__{OriginalFormat}"":""Reading functions metadata ({provider})"",""LogLevel"":""Information"",""EventId"":""326"",""Category"":""Host.Startup"",""EventName"":""ReadingFunctionMetadataFromProvider""}",,,,,,,,,,,PC,,,"0.0.0.0",,,,,"mdftoparquet-demolake1","A4355765-638865407720972604","5400f38e-7d26-4943-aa35-0bf797d2e5b3","/subscriptions/714b7bef-30a3-4e30-9b9f-7a1dcd5f7c7e/resourcegroups/terraform-group-7/providers/microsoft.insights/components/appinsights-demolake1","0bb99df7-82bd-46e3-8e97-b1496082273f","azurefunctions: 4.1039.500.1","26ed5aeb-5292-11f0-9fa3-6045bd160cfa",1,"/subscriptions/714b7bef-30a3-4e30-9b9f-7a1dcd5f7c7e/resourcegroups/terraform-group-7/providers/microsoft.insights/components/appinsights-demolake1"
"6/26/2025, 1:32:47.120 PM","Loading functions metadata",1,trace,"{""ProcessId"":""54"",""HostInstanceId"":""1754472d-7670-4bd6-a122-00eba61db46b"",""prop__{OriginalFormat}"":""Loading functions metadata"",""LogLevel"":""Information"",""EventId"":""314"",""Category"":""Host.Startup"",""EventName"":""FunctionMetadataManagerLoadingFunctionsMetadata""}",,,,,,,,,,,PC,,,"0.0.0.0",,,,,"mdftoparquet-demolake1","A4355765-638865407720972604","5400f38e-7d26-4943-aa35-0bf797d2e5b3","/subscriptions/714b7bef-30a3-4e30-9b9f-7a1dcd5f7c7e/resourcegroups/terraform-group-7/providers/microsoft.insights/components/appinsights-demolake1","0bb99df7-82bd-46e3-8e97-b1496082273f","azurefunctions: 4.1039.500.1","26ed5aea-5292-11f0-9fa3-6045bd160cfa",1,"/subscriptions/714b7bef-30a3-4e30-9b9f-7a1dcd5f7c7e/resourcegroups/terraform-group-7/providers/microsoft.insights/components/appinsights-demolake1"
"6/26/2025, 1:32:47.120 PM","Starting Host (HostId=mdftoparquet-demolake1, InstanceId=1754472d-7670-4bd6-a122-00eba61db46b, Version=4.1039.500.1, ProcessId=54, AppDomainId=1, InDebugMode=True, InDiagnosticMode=False, FunctionsExtensionVersion=~4)",1,trace,"{""prop__hostId"":""mdftoparquet-demolake1"",""prop__extensionVersion"":""~4"",""ProcessId"":""54"",""HostInstanceId"":""1754472d-7670-4bd6-a122-00eba61db46b"",""prop__{OriginalFormat}"":""Starting Host (HostId={hostId}, InstanceId={instanceId}, Version={version}, ProcessId={processId}, AppDomainId={appDomainId}, InDebugMode={inDebugMode}, InDiagnosticMode={inDiagnosticMode}, FunctionsExtensionVersion={extensionVersion})"",""prop__inDiagnosticMode"":""False"",""prop__inDebugMode"":""True"",""LogLevel"":""Information"",""EventId"":""401"",""prop__appDomainId"":""1"",""Category"":""Host.Startup"",""prop__processId"":""54"",""prop__instanceId"":""1754472d-7670-4bd6-a122-00eba61db46b"",""EventName"":""StartingHost"",""prop__version"":""4.1039.500.1""}",,,,,,,,,,,PC,,,"0.0.0.0",,,,,"mdftoparquet-demolake1","A4355765-638865407720972604","5400f38e-7d26-4943-aa35-0bf797d2e5b3","/subscriptions/714b7bef-30a3-4e30-9b9f-7a1dcd5f7c7e/resourcegroups/terraform-group-7/providers/microsoft.insights/components/appinsights-demolake1","0bb99df7-82bd-46e3-8e97-b1496082273f","azurefunctions: 4.1039.500.1","26ed5ae9-5292-11f0-9fa3-6045bd160cfa",1,"/subscriptions/714b7bef-30a3-4e30-9b9f-7a1dcd5f7c7e/resourcegroups/terraform-group-7/providers/microsoft.insights/components/appinsights-demolake1"
"6/26/2025, 1:32:47.120 PM","Starting JobHost",1,trace,"{""ProcessId"":""54"",""HostInstanceId"":""1754472d-7670-4bd6-a122-00eba61db46b"",""prop__{OriginalFormat}"":""Starting JobHost"",""LogLevel"":""Information"",""Category"":""Microsoft.Azure.WebJobs.Hosting.JobHostService""}",,,,,,,,,,,PC,,,"0.0.0.0",,,,,"mdftoparquet-demolake1","A4355765-638865407720972604","5400f38e-7d26-4943-aa35-0bf797d2e5b3","/subscriptions/714b7bef-30a3-4e30-9b9f-7a1dcd5f7c7e/resourcegroups/terraform-group-7/providers/microsoft.insights/components/appinsights-demolake1","0bb99df7-82bd-46e3-8e97-b1496082273f","azurefunctions: 4.1039.500.1","26ed5ae8-5292-11f0-9fa3-6045bd160cfa",1,"/subscriptions/714b7bef-30a3-4e30-9b9f-7a1dcd5f7c7e/resourcegroups/terraform-group-7/providers/microsoft.insights/components/appinsights-demolake1"
